#iter   OP_diff   mu  QuantEnergy.real  .imag  ClassEnergy.real  .imag  Total_n_up    Total_n_dn
944   0.000250521   264.8   9238.56  0  -1039.34   -2.34208e-07   0.643541  0.356459
945   0.000250932   264.8   9238.56  0  -1039.34   -2.33402e-07   0.64371  0.35629
946   0.000251345   264.8   9238.56  0  -1039.34   -2.32597e-07   0.643879  0.356121
947   0.00025176   264.8   9238.56  0  -1039.34   -2.31794e-07   0.644049  0.355951
948   0.000252175   264.8   9238.56  0  -1039.34   -2.30991e-07   0.644219  0.355781
949   0.000252593   264.8   9238.57  0  -1039.34   -2.30189e-07   0.644389  0.355611
950   0.000253011   264.8   9238.57  0  -1039.35   -2.29387e-07   0.644559  0.355441
951   0.000253431   264.8   9238.57  0  -1039.35   -2.28587e-07   0.64473  0.35527
952   0.000253853   264.8   9238.57  0  -1039.35   -2.27788e-07   0.644901  0.355099
953   0.000254276   264.8   9238.57  0  -1039.35   -2.26989e-07   0.645072  0.354928
954   0.0002547   264.8   9238.57  0  -1039.35   -2.26191e-07   0.645244  0.354756
955   0.000255125   264.8   9238.57  0  -1039.35   -2.25394e-07   0.645416  0.354584
956   0.000255552   264.8   9238.57  0  -1039.36   -2.24598e-07   0.645588  0.354412
957   0.00025598   264.8   9238.57  0  -1039.36   -2.23803e-07   0.64576  0.35424
958   0.00025641   264.8   9238.57  0  -1039.36   -2.23008e-07   0.645933  0.354067
959   0.000256841   264.8   9238.57  0  -1039.36   -2.22214e-07   0.646106  0.353894
960   0.000257273   264.8   9238.57  0  -1039.36   -2.21421e-07   0.646279  0.353721
961   0.000257706   264.8   9238.57  0  -1039.37   -2.20629e-07   0.646452  0.353548
962   0.000258141   264.8   9238.57  0  -1039.37   -2.19838e-07   0.646626  0.353374
963   0.000258577   264.8   9238.57  0  -1039.37   -2.19047e-07   0.6468  0.3532
964   0.000259015   264.8   9238.57  0  -1039.37   -2.18258e-07   0.646975  0.353025
965   0.000259453   264.8   9238.57  0  -1039.37   -2.17469e-07   0.647149  0.352851
966   0.000259893   264.8   9238.57  0  -1039.37   -2.1668e-07   0.647324  0.352676
967   0.000260334   264.8   9238.57  0  -1039.38   -2.15893e-07   0.647499  0.352501
968   0.000260777   264.8   9238.57  0  -1039.38   -2.15106e-07   0.647675  0.352325
969   0.00026122   264.8   9238.57  0  -1039.38   -2.1432e-07   0.647851  0.352149
970   0.000261665   264.8   9238.57  0  -1039.38   -2.13535e-07   0.648027  0.351973
971   0.000262111   264.8   9238.57  0  -1039.38   -2.1275e-07   0.648203  0.351797
972   0.000262559   264.8   9238.57  0  -1039.38   -2.11966e-07   0.64838  0.35162
973   0.000263007   264.8   9238.57  0  -1039.39   -2.11183e-07   0.648557  0.351443
974   0.000263457   264.8   9238.57  0  -1039.39   -2.10401e-07   0.648734  0.351266
975   0.000263907   264.8   9238.58  0  -1039.39   -2.09619e-07   0.648912  0.351088
976   0.000264359   264.8   9238.58  0  -1039.39   -2.08838e-07   0.649089  0.350911
977   0.000264812   264.8   9238.58  0  -1039.39   -2.08057e-07   0.649267  0.350733
978   0.000265267   264.8   9238.58  0  -1039.4   -2.07278e-07   0.649446  0.350554
979   0.000265722   264.8   9238.58  0  -1039.4   -2.06499e-07   0.649625  0.350375
980   0.000266178   264.8   9238.58  0  -1039.4   -2.0572e-07   0.649804  0.350196
981   0.000266636   264.8   9238.58  0  -1039.4   -2.04942e-07   0.649983  0.350017
982   0.000267094   264.8   9238.58  0  -1039.4   -2.04165e-07   0.650162  0.349838
983   0.000267554   264.8   9238.58  0  -1039.4   -2.03389e-07   0.650342  0.349658
984   0.000268014   264.8   9238.58  0  -1039.41   -2.02613e-07   0.650523  0.349477
985   0.000268476   264.8   9238.58  0  -1039.41   -2.01837e-07   0.650703  0.349297
986   0.000268939   264.8   9238.58  0  -1039.41   -2.01063e-07   0.650884  0.349116
987   0.000269403   264.8   9238.58  0  -1039.41   -2.00289e-07   0.651065  0.348935
988   0.000269867   264.8   9238.58  0  -1039.41   -1.99515e-07   0.651246  0.348754
989   0.000270333   264.8   9238.58  0  -1039.42   -1.98742e-07   0.651428  0.348572
990   0.0002708   264.8   9238.58  0  -1039.42   -1.9797e-07   0.65161  0.34839
991   0.000271267   264.8   9238.58  0  -1039.42   -1.97198e-07   0.651792  0.348208
992   0.000271736   264.8   9238.58  0  -1039.42   -1.96426e-07   0.651975  0.348025
993   0.000272205   264.8   9238.58  0  -1039.42   -1.95656e-07   0.652158  0.347842
994   0.000272675   264.8   9238.58  0  -1039.42   -1.94885e-07   0.652341  0.347659
995   0.000273147   264.8   9238.58  0  -1039.43   -1.94116e-07   0.652525  0.347475
996   0.000273619   264.8   9238.58  0  -1039.43   -1.93346e-07   0.652708  0.347292
997   0.000274092   264.8   9238.58  0  -1039.43   -1.92577e-07   0.652892  0.347108
998   0.000274565   264.8   9238.58  0  -1039.43   -1.91809e-07   0.653077  0.346923
999   0.00027504   264.8   9238.59  0  -1039.43   -1.91041e-07   0.653262  0.346738
1000   0.000275515   264.8   9238.59  0  -1039.44   -1.90274e-07   0.653447  0.346553
1001   0.000275992   264.8   9238.59  0  -1039.44   -1.89507e-07   0.653632  0.346368
1002   0.000276469   264.8   9238.59  0  -1039.44   -1.88741e-07   0.653818  0.346182
1003   0.000276946   264.8   9238.59  0  -1039.44   -1.87974e-07   0.654004  0.345996
1004   0.000277425   264.8   9238.59  0  -1039.44   -1.87209e-07   0.65419  0.34581
1005   0.000277904   264.8   9238.59  0  -1039.45   -1.86444e-07   0.654376  0.345624
1006   0.000278384   264.8   9238.59  0  -1039.45   -1.85679e-07   0.654563  0.345437
1007   0.000278864   264.8   9238.59  0  -1039.45   -1.84914e-07   0.654751  0.345249
1008   0.000279346   264.8   9238.59  0  -1039.45   -1.8415e-07   0.654938  0.345062
1009   0.000279828   264.8   9238.59  0  -1039.45   -1.83387e-07   0.655126  0.344874
1010   0.00028031   264.8   9238.59  0  -1039.46   -1.82623e-07   0.655314  0.344686
1011   0.000280793   264.8   9238.59  0  -1039.46   -1.8186e-07   0.655502  0.344498
1012   0.000281277   264.8   9238.59  0  -1039.46   -1.81098e-07   0.655691  0.344309
1013   0.000281761   264.8   9238.59  0  -1039.46   -1.80335e-07   0.65588  0.34412
1014   0.000282246   264.8   9238.59  0  -1039.46   -1.79573e-07   0.65607  0.34393
1015   0.000282732   264.8   9238.59  0  -1039.47   -1.78811e-07   0.656259  0.343741
1016   0.000283218   264.8   9238.59  0  -1039.47   -1.7805e-07   0.656449  0.343551
1017   0.000283704   264.8   9238.59  0  -1039.47   -1.77289e-07   0.65664  0.34336
1018   0.000284191   264.8   9238.59  0  -1039.47   -1.76528e-07   0.65683  0.34317
1019   0.000284678   264.8   9238.59  0  -1039.47   -1.75767e-07   0.657021  0.342979
1020   0.000285166   264.8   9238.59  0  -1039.48   -1.75007e-07   0.657212  0.342788
1021   0.000285654   264.8   9238.59  0  -1039.48   -1.74246e-07   0.657404  0.342596
1022   0.000286143   264.8   9238.59  0  -1039.48   -1.73486e-07   0.657596  0.342404
1023   0.000286632   264.8   9238.6  0  -1039.48   -1.72727e-07   0.657788  0.342212
1024   0.000287121   264.8   9238.6  0  -1039.48   -1.71967e-07   0.65798  0.34202
1025   0.000287611   264.8   9238.6  0  -1039.49   -1.71207e-07   0.658173  0.341827
1026   0.000288101   264.8   9238.6  0  -1039.49   -1.70448e-07   0.658366  0.341634
1027   0.000288591   264.8   9238.6  0  -1039.49   -1.69689e-07   0.65856  0.34144
1028   0.000289081   264.8   9238.6  0  -1039.49   -1.6893e-07   0.658754  0.341246
1029   0.000289572   264.8   9238.6  0  -1039.49   -1.68171e-07   0.658948  0.341052
1030   0.000290063   264.8   9238.6  0  -1039.5   -1.67412e-07   0.659142  0.340858
1031   0.000290554   264.8   9238.6  0  -1039.5   -1.66654e-07   0.659337  0.340663
1032   0.000291046   264.8   9238.6  0  -1039.5   -1.65895e-07   0.659532  0.340468
1033   0.000291537   264.8   9238.6  0  -1039.5   -1.65137e-07   0.659727  0.340273
1034   0.000292029   264.8   9238.6  0  -1039.5   -1.64378e-07   0.659923  0.340077
1035   0.000292521   264.8   9238.6  0  -1039.51   -1.6362e-07   0.660119  0.339881
1036   0.000293013   264.8   9238.6  0  -1039.51   -1.62862e-07   0.660315  0.339685
1037   0.000293505   264.8   9238.6  0  -1039.51   -1.62103e-07   0.660512  0.339488
1038   0.000293997   264.8   9238.6  0  -1039.51   -1.61345e-07   0.660709  0.339291
1039   0.000294489   264.8   9238.6  0  -1039.51   -1.60587e-07   0.660906  0.339094
1040   0.000294981   264.8   9238.6  0  -1039.52   -1.59828e-07   0.661103  0.338897
1041   0.000295473   264.8   9238.6  0  -1039.52   -1.5907e-07   0.661301  0.338699
1042   0.000295965   264.8   9238.6  0  -1039.52   -1.58312e-07   0.661499  0.338501
1043   0.000296456   264.8   9238.6  0  -1039.52   -1.57553e-07   0.661698  0.338302
1044   0.000296948   264.8   9238.6  0  -1039.53   -1.56795e-07   0.661897  0.338103
1045   0.00029744   264.8   9238.61  0  -1039.53   -1.56036e-07   0.662096  0.337904
1046   0.000297931   264.8   9238.61  0  -1039.53   -1.55278e-07   0.662295  0.337705
1047   0.000298422   264.8   9238.61  0  -1039.53   -1.54519e-07   0.662495  0.337505
1048   0.000298914   264.8   9238.61  0  -1039.53   -1.5376e-07   0.662695  0.337305
1049   0.000299404   264.8   9238.61  0  -1039.54   -1.53001e-07   0.662895  0.337105
1050   0.000299895   264.8   9238.61  0  -1039.54   -1.52242e-07   0.663096  0.336904
1051   0.000300385   264.8   9238.61  0  -1039.54   -1.51482e-07   0.663297  0.336703
1052   0.000300875   264.8   9238.61  0  -1039.54   -1.50723e-07   0.663498  0.336502
1053   0.000301365   264.8   9238.61  0  -1039.54   -1.49963e-07   0.6637  0.3363
1054   0.000301855   264.8   9238.61  0  -1039.55   -1.49203e-07   0.663902  0.336098
1055   0.000302344   264.8   9238.61  0  -1039.55   -1.48443e-07   0.664104  0.335896
1056   0.000302832   264.8   9238.61  0  -1039.55   -1.47683e-07   0.664307  0.335693
1057   0.00030332   264.8   9238.61  0  -1039.55   -1.46922e-07   0.664509  0.335491
1058   0.000303808   264.8   9238.61  0  -1039.56   -1.46162e-07   0.664713  0.335287
1059   0.000304295   264.8   9238.61  0  -1039.56   -1.454e-07   0.664916  0.335084
1060   0.000304782   264.8   9238.61  0  -1039.56   -1.44639e-07   0.66512  0.33488
1061   0.000305268   264.8   9238.61  0  -1039.56   -1.43877e-07   0.665324  0.334676
1062   0.000305754   264.8   9238.61  0  -1039.56   -1.43115e-07   0.665528  0.334472
1063   0.000306239   264.8   9238.61  0  -1039.57   -1.42353e-07   0.665733  0.334267
1064   0.000306723   264.8   9238.61  0  -1039.57   -1.41591e-07   0.665938  0.334062
1065   0.000307207   264.8   9238.61  0  -1039.57   -1.40828e-07   0.666143  0.333857
1066   0.00030769   264.8   9238.62  0  -1039.57   -1.40064e-07   0.666349  0.333651
1067   0.000308172   264.8   9238.62  0  -1039.58   -1.393e-07   0.666555  0.333445
1068   0.000308654   264.8   9238.62  0  -1039.58   -1.38536e-07   0.666761  0.333239
1069   0.000309135   264.8   9238.62  0  -1039.58   -1.37772e-07   0.666968  0.333032
1070   0.000309615   264.8   9238.62  0  -1039.58   -1.37007e-07   0.667175  0.332825
1071   0.000310094   264.8   9238.62  0  -1039.59   -1.36242e-07   0.667382  0.332618
1072   0.000310573   264.8   9238.62  0  -1039.59   -1.35476e-07   0.667589  0.332411
1073   0.000311051   264.8   9238.62  0  -1039.59   -1.34709e-07   0.667797  0.332203
1074   0.000311527   264.8   9238.62  0  -1039.59   -1.33943e-07   0.668005  0.331995
1075   0.000312003   264.8   9238.62  0  -1039.59   -1.33175e-07   0.668214  0.331786
1076   0.000312478   264.8   9238.62  0  -1039.6   -1.32408e-07   0.668422  0.331578
1077   0.000312952   264.8   9238.62  0  -1039.6   -1.3164e-07   0.668631  0.331369
1078   0.000313425   264.8   9238.62  0  -1039.6   -1.30871e-07   0.668841  0.331159
1079   0.000313897   264.8   9238.62  0  -1039.6   -1.30101e-07   0.66905  0.33095
1080   0.000314368   264.8   9238.62  0  -1039.61   -1.29332e-07   0.66926  0.33074
1081   0.000314837   264.8   9238.62  0  -1039.61   -1.28561e-07   0.66947  0.33053
1082   0.000315306   264.8   9238.62  0  -1039.61   -1.2779e-07   0.669681  0.330319
1083   0.000315773   264.8   9238.62  0  -1039.61   -1.27019e-07   0.669892  0.330108
1084   0.00031624   264.8   9238.62  0  -1039.62   -1.26246e-07   0.670103  0.329897
1085   0.000316705   264.8   9238.62  0  -1039.62   -1.25474e-07   0.670314  0.329686
1086   0.000317169   264.8   9238.62  0  -1039.62   -1.247e-07   0.670526  0.329474
1087   0.000317631   264.8   9238.63  0  -1039.62   -1.23926e-07   0.670738  0.329262
1088   0.000318093   264.8   9238.63  0  -1039.62   -1.23151e-07   0.67095  0.32905
1089   0.000318553   264.8   9238.63  0  -1039.63   -1.22376e-07   0.671163  0.328837
1090   0.000319012   264.8   9238.63  0  -1039.63   -1.216e-07   0.671376  0.328624
1091   0.000319469   264.8   9238.63  0  -1039.63   -1.20823e-07   0.671589  0.328411
1092   0.000319925   264.8   9238.63  0  -1039.63   -1.20045e-07   0.671802  0.328198
1093   0.000320379   264.8   9238.63  0  -1039.64   -1.19267e-07   0.672016  0.327984
1094   0.000320832   264.8   9238.63  0  -1039.64   -1.18488e-07   0.67223  0.32777
1095   0.000321284   264.8   9238.63  0  -1039.64   -1.17709e-07   0.672444  0.327556
1096   0.000321734   264.8   9238.63  0  -1039.64   -1.16928e-07   0.672659  0.327341
1097   0.000322183   264.8   9238.63  0  -1039.65   -1.16147e-07   0.672874  0.327126
1098   0.000322629   264.8   9238.63  0  -1039.65   -1.15365e-07   0.673089  0.326911
1099   0.000323075   264.8   9238.63  0  -1039.65   -1.14582e-07   0.673304  0.326696
1100   0.000323519   264.8   9238.63  0  -1039.65   -1.13798e-07   0.67352  0.32648
1101   0.000323961   264.8   9238.63  0  -1039.66   -1.13014e-07   0.673736  0.326264
1102   0.000324401   264.8   9238.63  0  -1039.66   -1.12229e-07   0.673952  0.326048
1103   0.00032484   264.8   9238.63  0  -1039.66   -1.11443e-07   0.674169  0.325831
1104   0.000325277   264.8   9238.63  0  -1039.66   -1.10656e-07   0.674386  0.325614
1105   0.000325712   264.8   9238.63  0  -1039.67   -1.09868e-07   0.674603  0.325397
1106   0.000326145   264.8   9238.64  0  -1039.67   -1.09079e-07   0.67482  0.32518
1107   0.000326577   264.8   9238.64  0  -1039.67   -1.08289e-07   0.675038  0.324962
1108   0.000327007   264.8   9238.64  0  -1039.67   -1.07499e-07   0.675256  0.324744
1109   0.000327434   264.8   9238.64  0  -1039.68   -1.06707e-07   0.675474  0.324526
1110   0.00032786   264.8   9238.64  0  -1039.68   -1.05915e-07   0.675693  0.324307
1111   0.000328284   264.8   9238.64  0  -1039.68   -1.05122e-07   0.675912  0.324088
1112   0.000328706   264.8   9238.64  0  -1039.68   -1.04327e-07   0.676131  0.323869
1113   0.000329126   264.8   9238.64  0  -1039.69   -1.03532e-07   0.67635  0.32365
1114   0.000329544   264.8   9238.64  0  -1039.69   -1.02736e-07   0.67657  0.32343
1115   0.00032996   264.8   9238.64  0  -1039.69   -1.01939e-07   0.676789  0.323211
1116   0.000330374   264.8   9238.64  0  -1039.69   -1.01141e-07   0.677009  0.322991
1117   0.000330786   264.8   9238.64  0  -1039.7   -1.00342e-07   0.67723  0.32277
1118   0.000331196   264.8   9238.64  0  -1039.7   -9.95415e-08   0.67745  0.32255
1119   0.000331604   264.8   9238.64  0  -1039.7   -9.87403e-08   0.677671  0.322329
1120   0.000332009   264.8   9238.64  0  -1039.7   -9.79381e-08   0.677892  0.322108
1121   0.000332412   264.8   9238.64  0  -1039.71   -9.71348e-08   0.678114  0.321886
1122   0.000332813   264.8   9238.64  0  -1039.71   -9.63305e-08   0.678336  0.321664
1123   0.000333212   264.8   9238.64  0  -1039.71   -9.55251e-08   0.678557  0.321443
1124   0.000333608   264.8   9238.65  0  -1039.71   -9.47187e-08   0.67878  0.32122
1125   0.000334002   264.8   9238.65  0  -1039.72   -9.39112e-08   0.679002  0.320998
1126   0.000334394   264.8   9238.65  0  -1039.72   -9.31026e-08   0.679225  0.320775
1127   0.000334784   264.8   9238.65  0  -1039.72   -9.22929e-08   0.679448  0.320552
1128   0.000335171   264.8   9238.65  0  -1039.72   -9.14821e-08   0.679671  0.320329
1129   0.000335555   264.8   9238.65  0  -1039.73   -9.06701e-08   0.679894  0.320106
1130   0.000335937   264.8   9238.65  0  -1039.73   -8.98571e-08   0.680118  0.319882
1131   0.000336317   264.8   9238.65  0  -1039.73   -8.90429e-08   0.680342  0.319658
1132   0.000336695   264.8   9238.65  0  -1039.74   -8.82275e-08   0.680566  0.319434
1133   0.000337069   264.8   9238.65  0  -1039.74   -8.74111e-08   0.68079  0.31921
1134   0.000337441   264.8   9238.65  0  -1039.74   -8.65934e-08   0.681015  0.318985
1135   0.000337811   264.8   9238.65  0  -1039.74   -8.57746e-08   0.68124  0.31876
1136   0.000338178   264.8   9238.65  0  -1039.75   -8.49546e-08   0.681465  0.318535
1137   0.000338543   264.8   9238.65  0  -1039.75   -8.41334e-08   0.68169  0.31831
1138   0.000338905   264.8   9238.65  0  -1039.75   -8.33111e-08   0.681916  0.318084
1139   0.000339264   264.8   9238.65  0  -1039.75   -8.24875e-08   0.682141  0.317859
1140   0.00033962   264.8   9238.65  0  -1039.76   -8.16627e-08   0.682367  0.317633
1141   0.000339974   264.8   9238.65  0  -1039.76   -8.08368e-08   0.682594  0.317406
1142   0.000340325   264.8   9238.66  0  -1039.76   -8.00096e-08   0.68282  0.31718
1143   0.000340674   264.8   9238.66  0  -1039.76   -7.91811e-08   0.683047  0.316953
1144   0.000341019   264.8   9238.66  0  -1039.77   -7.83515e-08   0.683274  0.316726
1145   0.000341362   264.8   9238.66  0  -1039.77   -7.75206e-08   0.683501  0.316499
1146   0.000341702   264.8   9238.66  0  -1039.77   -7.66884e-08   0.683728  0.316272
1147   0.000342039   264.8   9238.66  0  -1039.78   -7.5855e-08   0.683956  0.316044
1148   0.000342374   264.8   9238.66  0  -1039.78   -7.50204e-08   0.684184  0.315816
1149   0.000342705   264.8   9238.66  0  -1039.78   -7.41844e-08   0.684412  0.315588
1150   0.000343034   264.8   9238.66  0  -1039.78   -7.33472e-08   0.68464  0.31536
1151   0.00034336   264.8   9238.66  0  -1039.79   -7.25088e-08   0.684868  0.315132
1152   0.000343682   264.8   9238.66  0  -1039.79   -7.1669e-08   0.685097  0.314903
1153   0.000344002   264.8   9238.66  0  -1039.79   -7.0828e-08   0.685326  0.314674
1154   0.000344319   264.8   9238.66  0  -1039.79   -6.99857e-08   0.685555  0.314445
1155   0.000344633   264.8   9238.66  0  -1039.8   -6.9142e-08   0.685784  0.314216
1156   0.000344944   264.8   9238.66  0  -1039.8   -6.82971e-08   0.686013  0.313987
1157   0.000345252   264.8   9238.66  0  -1039.8   -6.74509e-08   0.686243  0.313757
1158   0.000345557   264.8   9238.66  0  -1039.81   -6.66033e-08   0.686473  0.313527
1159   0.000345858   264.8   9238.67  0  -1039.81   -6.57545e-08   0.686703  0.313297
1160   0.000346157   264.8   9238.67  0  -1039.81   -6.49043e-08   0.686933  0.313067
1161   0.000346453   264.8   9238.67  0  -1039.81   -6.40528e-08   0.687163  0.312837
1162   0.000346745   264.8   9238.67  0  -1039.82   -6.32e-08   0.687394  0.312606
1163   0.000347034   264.8   9238.67  0  -1039.82   -6.23458e-08   0.687625  0.312375
1164   0.000347321   264.8   9238.67  0  -1039.82   -6.14904e-08   0.687856  0.312144
1165   0.000347604   264.8   9238.67  0  -1039.83   -6.06335e-08   0.688087  0.311913
1166   0.000347883   264.8   9238.67  0  -1039.83   -5.97754e-08   0.688318  0.311682
1167   0.00034816   264.8   9238.67  0  -1039.83   -5.89159e-08   0.68855  0.31145
1168   0.000348434   264.8   9238.67  0  -1039.83   -5.80551e-08   0.688782  0.311218
1169   0.000348704   264.8   9238.67  0  -1039.84   -5.71929e-08   0.689013  0.310987
1170   0.000348971   264.8   9238.67  0  -1039.84   -5.63293e-08   0.689245  0.310755
1171   0.000349235   264.8   9238.67  0  -1039.84   -5.54644e-08   0.689478  0.310522
1172   0.000349495   264.8   9238.67  0  -1039.85   -5.45982e-08   0.68971  0.31029
1173   0.000349753   264.8   9238.67  0  -1039.85   -5.37306e-08   0.689943  0.310057
1174   0.000350007   264.8   9238.67  0  -1039.85   -5.28617e-08   0.690175  0.309825
1175   0.000350257   264.8   9238.68  0  -1039.85   -5.19914e-08   0.690408  0.309592
1176   0.000350505   264.8   9238.68  0  -1039.86   -5.11197e-08   0.690641  0.309359
1177   0.000350749   264.8   9238.68  0  -1039.86   -5.02467e-08   0.690875  0.309125
1178   0.000350989   264.8   9238.68  0  -1039.86   -4.93723e-08   0.691108  0.308892
1179   0.000351227   264.8   9238.68  0  -1039.87   -4.84965e-08   0.691341  0.308659
1180   0.000351461   264.8   9238.68  0  -1039.87   -4.76194e-08   0.691575  0.308425
1181   0.000351692   264.8   9238.68  0  -1039.87   -4.6741e-08   0.691809  0.308191
1182   0.000351919   264.8   9238.68  0  -1039.87   -4.58611e-08   0.692043  0.307957
1183   0.000352143   264.8   9238.68  0  -1039.88   -4.49799e-08   0.692277  0.307723
1184   0.000352363   264.8   9238.68  0  -1039.88   -4.40974e-08   0.692511  0.307489
1185   0.00035258   264.8   9238.68  0  -1039.88   -4.32135e-08   0.692746  0.307254
1186   0.000352794   264.8   9238.68  0  -1039.89   -4.23282e-08   0.69298  0.30702
1187   0.000353004   264.8   9238.68  0  -1039.89   -4.14415e-08   0.693215  0.306785
1188   0.000353211   264.8   9238.68  0  -1039.89   -4.05535e-08   0.69345  0.30655
1189   0.000353415   264.8   9238.68  0  -1039.89   -3.96642e-08   0.693685  0.306315
1190   0.000353615   264.8   9238.68  0  -1039.9   -3.87734e-08   0.69392  0.30608
1191   0.000353811   264.8   9238.69  0  -1039.9   -3.78814e-08   0.694155  0.305845
1192   0.000354005   264.8   9238.69  0  -1039.9   -3.69879e-08   0.694391  0.305609
1193   0.000354194   264.8   9238.69  0  -1039.91   -3.60932e-08   0.694626  0.305374
1194   0.00035438   264.8   9238.69  0  -1039.91   -3.5197e-08   0.694862  0.305138
1195   0.000354563   264.8   9238.69  0  -1039.91   -3.42995e-08   0.695098  0.304902
1196   0.000354743   264.8   9238.69  0  -1039.92   -3.34007e-08   0.695334  0.304666
1197   0.000354918   264.8   9238.69  0  -1039.92   -3.25005e-08   0.69557  0.30443
1198   0.000355091   264.8   9238.69  0  -1039.92   -3.1599e-08   0.695806  0.304194
1199   0.00035526   264.8   9238.69  0  -1039.92   -3.06961e-08   0.696042  0.303958
1200   0.000355425   264.8   9238.69  0  -1039.93   -2.97919e-08   0.696278  0.303722
1201   0.000355587   264.8   9238.69  0  -1039.93   -2.88864e-08   0.696515  0.303485
1202   0.000355745   264.8   9238.69  0  -1039.93   -2.79795e-08   0.696751  0.303249
1203   0.0003559   264.8   9238.69  0  -1039.94   -2.70713e-08   0.696988  0.303012
1204   0.000356051   264.8   9238.69  0  -1039.94   -2.61618e-08   0.697225  0.302775
1205   0.000356199   264.8   9238.7  0  -1039.94   -2.5251e-08   0.697462  0.302538
1206   0.000356344   264.8   9238.7  0  -1039.94   -2.43388e-08   0.697699  0.302301
1207   0.000356485   264.8   9238.7  0  -1039.95   -2.34253e-08   0.697936  0.302064
1208   0.000356622   264.8   9238.7  0  -1039.95   -2.25106e-08   0.698173  0.301827
1209   0.000356756   264.8   9238.7  0  -1039.95   -2.15945e-08   0.69841  0.30159
1210   0.000356887   264.8   9238.7  0  -1039.96   -2.06771e-08   0.698648  0.301352
1211   0.000357014   264.8   9238.7  0  -1039.96   -1.97584e-08   0.698885  0.301115
1212   0.000357137   264.8   9238.7  0  -1039.96   -1.88384e-08   0.699123  0.300877
1213   0.000357257   264.8   9238.7  0  -1039.97   -1.79172e-08   0.69936  0.30064
1214   0.000357373   264.8   9238.7  0  -1039.97   -1.69946e-08   0.699598  0.300402
1215   0.000357486   264.8   9238.7  0  -1039.97   -1.60708e-08   0.699836  0.300164
1216   0.000357596   264.8   9238.7  0  -1039.98   -1.51457e-08   0.700074  0.299926
1217   0.000357702   264.8   9238.7  0  -1039.98   -1.42193e-08   0.700312  0.299688
1218   0.000357805   264.8   9238.7  0  -1039.98   -1.32917e-08   0.70055  0.29945
1219   0.000357904   264.8   9238.7  0  -1039.98   -1.23628e-08   0.700788  0.299212
1220   0.000357999   264.8   9238.71  0  -1039.99   -1.14327e-08   0.701026  0.298974
1221   0.000358091   264.8   9238.71  0  -1039.99   -1.05013e-08   0.701264  0.298736
1222   0.00035818   264.8   9238.71  0  -1039.99   -9.56872e-09   0.701503  0.298497
1223   0.000358265   264.8   9238.71  0  -1040   -8.63487e-09   0.701741  0.298259
1224   0.000358347   264.8   9238.71  0  -1040   -7.69981e-09   0.70198  0.29802
1225   0.000358426   264.8   9238.71  0  -1040   -6.76352e-09   0.702218  0.297782
1226   0.0003585   264.8   9238.71  0  -1040.01   -5.82602e-09   0.702457  0.297543
1227   0.000358572   264.8   9238.71  0  -1040.01   -4.88731e-09   0.702695  0.297305
1228   0.00035864   264.8   9238.71  0  -1040.01   -3.94741e-09   0.702934  0.297066
1229   0.000358705   264.8   9238.71  0  -1040.02   -3.00632e-09   0.703173  0.296827
1230   0.000358766   264.8   9238.71  0  -1040.02   -2.06404e-09   0.703412  0.296588
1231   0.000358824   264.8   9238.71  0  -1040.02   -1.12058e-09   0.703651  0.296349
1232   0.000358878   264.8   9238.71  0  -1040.02   -1.75953e-10   0.70389  0.29611
1233   0.000358929   264.8   9238.72  0  -1040.03   7.69835e-10   0.704128  0.295872
1234   0.000358977   264.8   9238.72  0  -1040.03   1.71677e-09   0.704368  0.295632
1235   0.000359021   264.8   9238.72  0  -1040.03   2.66487e-09   0.704607  0.295393
1236   0.000359062   264.8   9238.72  0  -1040.04   3.6141e-09   0.704846  0.295154
1237   0.000359099   264.8   9238.72  0  -1040.04   4.56446e-09   0.705085  0.294915
1238   0.000359133   264.8   9238.72  0  -1040.04   5.51594e-09   0.705324  0.294676
1239   0.000359164   264.8   9238.72  0  -1040.05   6.46854e-09   0.705563  0.294437
1240   0.000359192   264.8   9238.72  0  -1040.05   7.42224e-09   0.705802  0.294198
1241   0.000359216   264.8   9238.72  0  -1040.05   8.37704e-09   0.706042  0.293958
1242   0.000359237   264.8   9238.72  0  -1040.06   9.33293e-09   0.706281  0.293719
1243   0.000359254   264.8   9238.72  0  -1040.06   1.02899e-08   0.70652  0.29348
1244   0.000359269   264.8   9238.72  0  -1040.06   1.12479e-08   0.70676  0.29324
1245   0.00035928   264.8   9238.72  0  -1040.07   1.2207e-08   0.706999  0.293001
1246   0.000359287   264.8   9238.72  0  -1040.07   1.31672e-08   0.707238  0.292762
1247   0.000359292   264.8   9238.73  0  -1040.07   1.41284e-08   0.707478  0.292522
1248   0.000359293   264.8   9238.73  0  -1040.07   1.50906e-08   0.707717  0.292283
1249   0.000359291   264.8   9238.73  0  -1040.08   1.60539e-08   0.707957  0.292043
1250   0.000359286   264.8   9238.73  0  -1040.08   1.70182e-08   0.708196  0.291804
1251   0.000359277   264.8   9238.73  0  -1040.08   1.79835e-08   0.708436  0.291564
1252   0.000359266   264.8   9238.73  0  -1040.09   1.89497e-08   0.708675  0.291325
1253   0.000359251   264.8   9238.73  0  -1040.09   1.9917e-08   0.708915  0.291085
1254   0.000359233   264.8   9238.73  0  -1040.09   2.08852e-08   0.709154  0.290846
