#k_sublattice  row_val   col_val  value.real  value.imag
0  9  6  5.55117e-11  -3.05025e-11
0  9  7  -1.47276e-13  9.93398e-12
0  9  8  -6.33115e-11  4.42654e-11
0  9  9  2.07561e-11  0
0  9  10  -3.49823e-11  -1.2825e-11
0  9  11  1.43512e-11  1.83636e-11
0  9  12  1.32675e-11  8.89947e-12
0  9  13  -3.57361e-11  -2.4065e-11
0  9  14  4.3608e-12  4.50582e-12
0  9  15  -3.39548e-11  2.5301e-12
0  9  16  -1.50341e-11  5.88275e-14
0  9  17  1.80314e-11  -3.26187e-11
0  9  18  -2.57982e-13  9.40812e-12
0  9  19  -1.37199e-11  -2.64209e-11
0  9  20  1.97766e-11  2.13402e-11
0  9  21  -7.42844e-12  -2.30549e-11
0  9  22  4.10676e-11  -2.83819e-12
0  9  23  -5.65956e-12  9.96496e-12
0  9  24  2.18557e-11  -1.34066e-11
0  9  25  5.03153e-13  3.59739e-12
0  9  26  -2.68146e-11  1.34044e-11
0  9  27  3.04444e-14  8.62434e-13
0  9  28  -2.55191e-07  -1.89043e-06
0  9  29  3.89509e-07  1.62206e-06
0  9  30  -1.97015e-06  -1.47171e-07
0  9  31  -1.22926e-06  -1.02201e-06
0  9  32  -2.50579e-10  -6.23873e-10
0  9  33  9.48075e-07  -2.22038e-06
0  9  34  6.42018e-10  -4.7185e-10
0  9  35  8.17622e-07  4.18031e-07
0  9  36  -2.78035e-17  -1.59764e-16
0  9  37  8.50296e-08  8.93847e-08
0  9  38  9.32042e-08  5.42753e-08
0  9  39  1.61439e-08  -1.26746e-07
0  9  40  -6.1865e-08  8.2833e-08
0  9  41  1.86195e-14  1.37856e-14
0  9  42  -1.30186e-07  -8.61291e-08
0  9  43  -2.33558e-14  1.63494e-14
0  9  44  -1.70976e-08  5.68393e-08
0  9  45  -7.39317e-17  -2.42668e-16
0  9  46  -4.108e-07  1.33081e-07
0  9  47  2.42255e-07  -2.89631e-07
0  9  48  4.17465e-07  -1.60425e-07
0  9  49  1.5274e-07  3.28072e-07
0  9  50  -5.91088e-11  1.38008e-10
0  9  51  3.63562e-07  4.07999e-07
0  9  52  -1.43368e-10  1.05368e-10
0  9  53  6.88946e-09  -2.07722e-07
0  10  0  6.25535e-12  6.84263e-12
0  10  1  -4.12558e-10  3.4681e-10
0  10  2  1.40994e-10  2.5107e-11
0  10  3  -3.37106e-11  9.13062e-11
0  10  4  -8.80777e-11  2.40258e-11
0  10  5  1.03974e-10  -1.46454e-10
0  10  6  -1.13062e-10  2.04948e-11
0  10  7  3.71053e-11  2.69264e-11
0  10  8  -6.17019e-11  3.00975e-11
0  10  9  -3.49823e-11  1.2825e-11
0  10  10  2.63121e-10  0
0  10  11  7.28e-12  -6.01155e-11
0  10  12  -2.23037e-11  -3.48235e-11
0  10  13  3.15722e-11  2.70877e-11
0  10  14  9.0078e-13  -1.85388e-11
0  10  15  5.58197e-11  -3.65886e-11
0  10  16  9.30505e-11  -8.83202e-11
0  10  17  -3.48721e-11  3.18413e-11
0  10  18  2.81028e-11  -2.49865e-11
0  10  19  1.80728e-10  1.11146e-10
0  10  20  -2.04508e-11  -4.7215e-11
0  10  21  -1.97324e-11  3.45727e-11
0  10  22  -3.07342e-11  1.37981e-11
0  10  23  1.63995e-11  -3.56925e-11
0  10  24  -6.49881e-11  1.64886e-11
0  10  25  1.07997e-11  8.13867e-12
0  10  26  -2.68488e-11  -3.22272e-13
0  10  27  -2.58778e-06  -1.90227e-06
0  10  28  -3.89173e-11  -1.83624e-10
0  10  29  -5.25086e-07  -1.63035e-06
0  10  30  1.30132e-05  -7.15022e-06
0  10  31  -3.2748e-07  2.04631e-06
0  10  32  -1.09292e-06  6.32494e-07
0  10  33  -3.71486e-07  8.88942e-07
0  10  34  -1.90618e-06  9.18316e-08
0  10  35  -8.52018e-07  -2.00769e-06
0  10  36  4.94945e-15  7.17346e-15
0  10  37  8.99741e-12  8.14744e-12
0  10  38  -9.96494e-08  -4.83101e-08
0  10  39  4.17946e-07  8.64548e-07
0  10  40  1.33261e-07  1.42575e-08
0  10  41  2.22554e-11  -4.05585e-11
0  10  42  5.22147e-08  3.39683e-08
0  10  43  6.98506e-11  -3.10048e-12
0  10  44  1.17781e-07  -7.74654e-08
0  10  45  4.7248e-11  1.07732e-10
0  10  46  -3.93322e-11  1.60733e-11
0  10  47  -2.2547e-07  3.1539e-07
0  10  48  -1.97186e-06  2.72202e-06
0  10  49  2.6495e-07  -3.8714e-07
0  10  50  2.72361e-07  7.3027e-08
0  10  51  -1.46332e-07  -1.61689e-07
0  10  52  4.25667e-07  -2.05081e-08
0  10  53  -3.29177e-07  3.67844e-07
0  11  0  1.07227e-12  6.22252e-12
0  11  1  -1.43702e-11  -1.03931e-10
0  11  2  -2.74714e-10  4.52715e-10
0  11  3  -1.54269e-10  -1.14244e-11
0  11  4  -7.57378e-11  2.44305e-11
0  11  5  8.03401e-11  7.85292e-11
0  11  6  -5.75335e-11  3.27959e-11
0  11  7  -9.48735e-11  3.71764e-11
0  11  8  3.91035e-11  3.95078e-11
0  11  9  1.43512e-11  -1.83636e-11
0  11  10  7.28e-12  6.01155e-11
0  11  11  2.67412e-10  0
0  11  12  5.22591e-11  -5.3099e-11
